Date,KOSEF 단기자금(A130730),KODEX 인버스(A114800),KODEX 은선물(H)(A144600),KODEX 삼성그룹(A102780),KODEX 레버리지(A122630),KODEX 골드선물(H)(A132030),KODEX 건설(A117700),KODEX 200(A069500),KINDEX 레버리지(A152500),KINDEX 200(A105190)
2019-03-22,101175.0,6725.0,3495.0,6690.0,13245.0,9535.0,3135.0,28705.0,5160.0,28995.0
2019-03-25,101180.0,6870.0,3500.0,6575.0,12710.0,9575.0,3070.0,28150.0,4955.0,28440.0
2019-03-26,101185.0,6865.0,3500.0,6585.0,12725.0,9600.0,3105.0,28170.0,4960.0,28445.0
2019-03-27,101195.0,6855.0,3490.0,6600.0,12735.0,9545.0,3090.0,28165.0,4955.0,28465.0
2019-03-28,101205.0,6910.0,3460.0,6595.0,12565.0,9520.0,3075.0,28010.0,4895.0,28275.0
2019-03-29,101225.0,6870.0,3390.0,6605.0,12680.0,9350.0,3165.0,28175.0,4945.0,28415.0
2019-04-01,101220.0,6770.0,3395.0,6665.0,13060.0,9375.0,3185.0,28550.0,5065.0,28820.0
2019-04-02,101225.0,6750.0,3405.0,6685.0,13160.0,9345.0,3165.0,28660.0,5105.0,28940.0
2019-04-03,101240.0,6640.0,3395.0,6775.0,13555.0,9390.0,3210.0,29080.0,5255.0,29365.0
2019-04-04,101255.0,6630.0,3410.0,6785.0,13595.0,9385.0,3195.0,29110.0,5265.0,29420.0
2019-04-05,101265.0,6615.0,3420.0,6775.0,13650.0,9355.0,3215.0,29165.0,5315.0,29470.0
2019-04-08,101265.0,6640.0,3420.0,6755.0,13580.0,9415.0,3220.0,29095.0,5265.0,29370.0
2019-04-09,101265.0,6625.0,3440.0,6820.0,13635.0,9425.0,3195.0,29145.0,5285.0,29510.0
2019-04-10,101275.0,6595.0,3430.0,6840.0,13760.0,9470.0,3200.0,29295.0,5345.0,29595.0
2019-04-11,101280.0,6615.0,3420.0,6855.0,13705.0,9485.0,3205.0,29230.0,5315.0,29540.0
2019-04-12,101285.0,6590.0,3380.0,6895.0,13765.0,9390.0,3205.0,29300.0,5340.0,29615.0
2019-04-15,101290.0,6565.0,3370.0,6895.0,13885.0,9340.0,3210.0,29420.0,5410.0,29720.0
2019-04-16,101295.0,6545.0,3370.0,6905.0,14005.0,9315.0,3215.0,29535.0,5430.0,29855.0
2019-04-17,101300.0,6545.0,3395.0,6920.0,13980.0,9260.0,3215.0,29515.0,5425.0,29830.0
2019-04-18,101310.0,6650.0,3375.0,6815.0,13530.0,9195.0,3130.0,29045.0,5270.0,29345.0
2019-04-19,101315.0,6645.0,3385.0,6800.0,13535.0,9240.0,3145.0,29050.0,5260.0,29355.0
2019-04-22,101325.0,6650.0,3395.0,6805.0,13520.0,9275.0,3145.0,29055.0,5265.0,29340.0
2019-04-23,101330.0,6635.0,3380.0,6795.0,13580.0,9220.0,3155.0,29105.0,5275.0,29405.0
2019-04-24,101335.0,6715.0,3340.0,6740.0,13285.0,9200.0,3115.0,28790.0,5165.0,29110.0
2019-04-25,101350.0,6720.0,3350.0,6700.0,13240.0,9250.0,3115.0,28745.0,5155.0,29050.0
2019-04-26,101345.0,6760.0,3365.0,6685.0,13075.0,9285.0,3145.0,28575.0,5070.0,28865.0
2019-04-29,101355.0,6630.0,3380.0,6690.0,13595.0,9310.0,3145.0,28675.0,5280.0,28755.0
2019-04-30,101370.0,6670.0,3355.0,6695.0,13415.0,9300.0,3145.0,28495.0,5225.0,28565.0
2019-05-02,101385.0,6645.0,3300.0,6725.0,13530.0,9215.0,3155.0,28620.0,5250.0,28675.0
2019-05-03,101390.0,6705.0,3300.0,6660.0,13295.0,9200.0,3135.0,28365.0,5170.0,28425.0
2019-05-07,101395.0,6765.0,3335.0,6585.0,13070.0,9300.0,3100.0,28140.0,5095.0,28135.0
2019-05-08,101400.0,6790.0,3350.0,6520.0,12950.0,9315.0,3110.0,28010.0,5045.0,28055.0
2019-05-09,101430.0,6995.0,3325.0,6275.0,12210.0,9290.0,2960.0,27190.0,4785.0,27230.0
2019-05-10,101420.0,6985.0,3335.0,6310.0,12225.0,9305.0,2935.0,27240.0,4765.0,27280.0
2019-05-13,101445.0,7070.0,3305.0,6225.0,11930.0,9300.0,2875.0,26920.0,4650.0,26975.0
2019-05-14,101435.0,7080.0,3330.0,6245.0,11900.0,9405.0,2890.0,26870.0,4635.0,26940.0
2019-05-15,101445.0,7050.0,3330.0,6265.0,12000.0,9375.0,2970.0,26995.0,4675.0,27050.0
2019-05-16,101460.0,7145.0,3325.0,6170.0,11675.0,9390.0,2945.0,26615.0,4545.0,26680.0
2019-05-17,101470.0,7200.0,3275.0,6140.0,11515.0,9325.0,2995.0,26440.0,4490.0,26520.0
2019-05-20,101485.0,7180.0,3245.0,6125.0,11565.0,9240.0,2960.0,26510.0,4505.0,26530.0
2019-05-21,101490.0,7145.0,3250.0,6195.0,11690.0,9230.0,2940.0,26640.0,4555.0,26690.0
2019-05-22,101485.0,7130.0,3250.0,6230.0,11720.0,9210.0,2965.0,26700.0,4565.0,26750.0
2019-05-23,101500.0,7145.0,3260.0,6240.0,11685.0,9225.0,2970.0,26665.0,4545.0,26715.0
2019-05-24,101515.0,7190.0,3275.0,6185.0,11525.0,9285.0,2945.0,26470.0,4490.0,26515.0
2019-05-27,101515.0,7190.0,3280.0,6180.0,11540.0,9310.0,2970.0,26490.0,4490.0,26530.0
2019-05-28,101515.0,7180.0,3270.0,6145.0,11575.0,9285.0,3000.0,26530.0,4500.0,26600.0
2019-05-29,101525.0,7280.0,3235.0,6060.0,11240.0,9285.0,2960.0,26170.0,4380.0,26210.0
2019-05-30,101540.0,7215.0,3240.0,6135.0,11455.0,9240.0,2980.0,26410.0,4450.0,26470.0
2019-05-31,101540.0,7235.0,3265.0,6175.0,11405.0,9350.0,2995.0,26365.0,4450.0,26510.0
2019-06-03,101570.0,7105.0,3285.0,6275.0,11800.0,9490.0,2975.0,26800.0,4585.0,26850.0
2019-06-04,101585.0,7120.0,3315.0,6270.0,11755.0,9595.0,3055.0,26750.0,4565.0,26825.0
2019-06-05,101595.0,7110.0,3325.0,6255.0,11775.0,9620.0,3075.0,26780.0,4585.0,26830.0
2019-06-07,101600.0,7110.0,3345.0,6270.0,11790.0,9605.0,3065.0,26790.0,4600.0,26850.0
2019-06-10,101615.0,7000.0,3335.0,6345.0,12125.0,9580.0,3110.0,27180.0,4710.0,27240.0
2019-06-11,101625.0,6965.0,3305.0,6390.0,12255.0,9595.0,3145.0,27335.0,4765.0,27425.0
2019-06-12,101630.0,6995.0,3315.0,6380.0,12170.0,9655.0,3155.0,27240.0,4750.0,27290.0
2019-06-13,101660.0,7045.0,3310.0,6340.0,11985.0,9670.0,3180.0,27015.0,4680.0,27085.0
2019-06-14,101660.0,7045.0,3350.0,6345.0,11975.0,9750.0,3185.0,27010.0,4665.0,27065.0
2019-06-17,101680.0,7045.0,3345.0,6325.0,11985.0,9685.0,3155.0,27025.0,4675.0,27060.0
2019-06-18,101670.0,7010.0,3360.0,6360.0,12095.0,9740.0,3155.0,27160.0,4710.0,27200.0
2019-06-19,101670.0,6920.0,3370.0,6445.0,12420.0,9720.0,3215.0,27500.0,4830.0,27550.0
2019-06-20,101695.0,6895.0,3445.0,6475.0,12500.0,9990.0,3190.0,27595.0,4855.0,27650.0
2019-06-21,101705.0,6920.0,3460.0,6445.0,12430.0,10080.0,3155.0,27520.0,4835.0,27580.0
2019-06-24,101710.0,6905.0,3445.0,6430.0,12460.0,10150.0,3200.0,27565.0,4860.0,27630.0
2019-06-25,101705.0,6920.0,3460.0,6425.0,12430.0,10310.0,3160.0,27525.0,4845.0,27580.0
2019-06-26,101710.0,6910.0,3410.0,6440.0,12455.0,10170.0,3160.0,27555.0,4840.0,27610.0
2019-06-27,101710.0,6830.0,3410.0,6530.0,12750.0,10145.0,3160.0,27890.0,4950.0,27935.0
2019-06-28,101725.0,6840.0,3430.0,6545.0,12695.0,10220.0,3135.0,27820.0,4945.0,27960.0
2019-07-01,101720.0,6840.0,3385.0,6550.0,12710.0,9995.0,3160.0,27825.0,4945.0,27900.0
2019-07-02,101730.0,6880.0,3390.0,6475.0,12550.0,10035.0,3145.0,27670.0,4885.0,27730.0
2019-07-03,101735.0,6975.0,3440.0,6360.0,12220.0,10290.0,3075.0,27315.0,4765.0,27370.0
2019-07-04,101755.0,6915.0,3430.0,6435.0,12420.0,10215.0,3110.0,27545.0,4830.0,27590.0
2019-07-05,101760.0,6920.0,3415.0,6430.0,12405.0,10195.0,3090.0,27505.0,4825.0,27590.0
2019-07-08,101770.0,7075.0,3375.0,6310.0,11875.0,10130.0,2990.0,26930.0,4630.0,27000.0
2019-07-09,101775.0,7095.0,3360.0,6270.0,11815.0,10055.0,2910.0,26875.0,4605.0,26930.0
2019-07-10,101785.0,7055.0,3365.0,6280.0,11920.0,10040.0,2920.0,26975.0,4630.0,27035.0
2019-07-11,101800.0,6970.0,3410.0,6350.0,12215.0,10235.0,2960.0,27305.0,4740.0,27410.0
2019-07-12,101810.0,6955.0,3390.0,6380.0,12260.0,10155.0,2940.0,27365.0,4765.0,27395.0
2019-07-15,101810.0,6965.0,3400.0,6380.0,12235.0,10205.0,2910.0,27350.0,4770.0,27405.0
2019-07-16,101820.0,6930.0,3445.0,6400.0,12360.0,10195.0,2920.0,27470.0,4800.0,27520.0
2019-07-17,101835.0,6995.0,3490.0,6355.0,12110.0,10135.0,2860.0,27225.0,4720.0,27280.0
2019-07-18,101860.0,7015.0,3595.0,6320.0,12055.0,10245.0,2810.0,27165.0,4700.0,27190.0
2019-07-19,101870.0,6910.0,3685.0,6435.0,12410.0,10410.0,2855.0,27545.0,4830.0,27615.0
2019-07-22,101880.0,6915.0,3660.0,6420.0,12395.0,10290.0,2860.0,27535.0,4835.0,27610.0
2019-07-23,101885.0,6880.0,3645.0,6425.0,12520.0,10220.0,2855.0,27670.0,4865.0,27725.0
2019-07-24,101890.0,6955.0,3685.0,6365.0,12275.0,10245.0,2825.0,27405.0,4785.0,27470.0
2019-07-25,101910.0,6965.0,3710.0,6300.0,12235.0,10265.0,2770.0,27355.0,4765.0,27380.0
2019-07-26,101915.0,6985.0,3665.0,6310.0,12170.0,10205.0,2740.0,27295.0,4745.0,27365.0
2019-07-29,101920.0,7090.0,3665.0,6225.0,11810.0,10210.0,2715.0,26930.0,4605.0,26950.0
2019-07-30,101925.0,7065.0,3690.0,6240.0,11890.0,10260.0,2730.0,26940.0,4630.0,27045.0
2019-07-31,101930.0,7125.0,3705.0,6280.0,11675.0,10310.0,2745.0,26670.0,4560.0,26855.0
2019-08-01,101945.0,7145.0,3605.0,6265.0,11615.0,10145.0,2680.0,26640.0,4530.0,26735.0
2019-08-02,101955.0,7230.0,3630.0,6225.0,11375.0,10325.0,2665.0,26340.0,4430.0,26450.0
2019-08-05,101975.0,7385.0,3715.0,6065.0,10885.0,10520.0,2580.0,25770.0,4240.0,25895.0
2019-08-06,101990.0,7490.0,3685.0,5955.0,10580.0,10540.0,2545.0,25410.0,4125.0,25475.0
2019-08-07,102000.0,7535.0,3750.0,5890.0,10440.0,10730.0,2515.0,25255.0,4070.0,25350.0
2019-08-08,102010.0,7505.0,3835.0,5915.0,10540.0,10805.0,2580.0,25365.0,4100.0,25440.0
2019-08-09,102015.0,7450.0,3810.0,6000.0,10690.0,10820.0,2605.0,25540.0,4160.0,25670.0
2019-08-12,102020.0,7440.0,3780.0,6030.0,10710.0,10770.0,2620.0,25580.0,4165.0,25685.0
2019-08-13,102025.0,7515.0,3890.0,5945.0,10495.0,10965.0,2560.0,25320.0,4090.0,25425.0
2019-08-14,102035.0,7460.0,3800.0,6000.0,10650.0,10785.0,2540.0,25500.0,4145.0,25610.0
2019-08-16,102060.0,7490.0,3840.0,5970.0,10555.0,10905.0,2545.0,25415.0,4110.0,25465.0
2019-08-19,102060.0,7440.0,3805.0,6020.0,10705.0,10830.0,2595.0,25575.0,4165.0,25670.0
2019-08-20,102065.0,7370.0,3785.0,6090.0,10920.0,10775.0,2620.0,25825.0,4235.0,25920.0
2019-08-21,102075.0,7350.0,3805.0,6070.0,10955.0,10810.0,2645.0,25875.0,4265.0,25985.0
2019-08-22,102085.0,7410.0,3810.0,6000.0,10780.0,10805.0,2625.0,25670.0,4200.0,25775.0
2019-08-23,102085.0,7420.0,3805.0,6010.0,10765.0,10735.0,2605.0,25645.0,4195.0,25745.0
2019-08-26,102085.0,7525.0,3935.0,5920.0,10455.0,11090.0,2545.0,25270.0,4075.0,25365.0
2019-08-27,102090.0,7505.0,3970.0,5945.0,10510.0,11040.0,2565.0,25350.0,4085.0,25415.0
2019-08-28,102085.0,7435.0,4085.0,6000.0,10705.0,11075.0,2590.0,25595.0,4155.0,25680.0
2019-08-29,102095.0,7470.0,4145.0,5925.0,10595.0,11115.0,2585.0,25455.0,4125.0,25555.0
2019-08-30,102090.0,7335.0,4110.0,6020.0,10970.0,11005.0,2650.0,25875.0,4275.0,26080.0
2019-09-02,102090.0,7335.0,4110.0,5985.0,10980.0,10960.0,2635.0,25920.0,4280.0,26015.0
2019-09-03,102085.0,7355.0,4135.0,5950.0,10905.0,10975.0,2630.0,25820.0,4245.0,25930.0
2019-09-04,102085.0,7250.0,4310.0,6020.0,11210.0,11055.0,2630.0,26205.0,4360.0,26300.0
2019-09-05,102090.0,7190.0,4340.0,6115.0,11420.0,11110.0,2655.0,26435.0,4435.0,26545.0
2019-09-06,102075.0,7155.0,4135.0,6130.0,11520.0,10890.0,2660.0,26555.0,4480.0,26670.0
2019-09-09,102090.0,7095.0,4030.0,6140.0,11685.0,10845.0,2655.0,26770.0,4545.0,26860.0
2019-09-10,102110.0,7065.0,3995.0,6160.0,11805.0,10710.0,2715.0,26885.0,4590.0,26995.0
2019-09-11,102100.0,7005.0,4060.0,6215.0,11970.0,10720.0,2755.0,27085.0,4660.0,27200.0
2019-09-16,102095.0,6990.0,3985.0,6240.0,12055.0,10825.0,2865.0,27170.0,4685.0,27280.0
2019-09-17,102105.0,6985.0,3975.0,6260.0,12060.0,10750.0,2865.0,27160.0,4695.0,27270.0
2019-09-18,102100.0,6950.0,3980.0,6270.0,12195.0,10770.0,2840.0,27310.0,4740.0,27410.0
2019-09-19,102110.0,6905.0,3950.0,6350.0,12350.0,10735.0,2800.0,27490.0,4795.0,27595.0
2019-09-20,102110.0,6870.0,4000.0,6365.0,12470.0,10795.0,2815.0,27640.0,4845.0,27745.0
2019-09-23,102105.0,6860.0,4075.0,6370.0,12485.0,10885.0,2825.0,27675.0,4855.0,27775.0
2019-09-24,102120.0,6825.0,4115.0,6375.0,12645.0,10930.0,2830.0,27840.0,4905.0,27920.0
2019-09-25,102100.0,6920.0,4130.0,6270.0,12295.0,10985.0,2750.0,27440.0,4790.0,27555.0
2019-09-26,102125.0,6910.0,4000.0,6280.0,12330.0,10840.0,2775.0,27490.0,4800.0,27585.0
2019-09-27,102125.0,6980.0,3960.0,6210.0,12080.0,10800.0,2755.0,27200.0,4685.0,27315.0
2019-09-30,102120.0,6925.0,3870.0,6235.0,12255.0,10690.0,2770.0,27430.0,4775.0,27590.0
2019-10-01,102125.0,6905.0,3775.0,6275.0,12350.0,10495.0,2780.0,27495.0,4795.0,27625.0
2019-10-02,102135.0,7055.0,3835.0,6160.0,11815.0,10595.0,2735.0,26910.0,4600.0,27030.0
2019-10-04,102160.0,7075.0,3915.0,6145.0,11720.0,10820.0,2685.0,26800.0,4565.0,26980.0
2019-10-07,102175.0,7075.0,3900.0,6165.0,11755.0,10805.0,2645.0,26845.0,4565.0,26965.0
2019-10-08,102175.0,6970.0,3855.0,6265.0,12070.0,10685.0,2655.0,27240.0,4695.0,27355.0
2019-10-10,102185.0,7025.0,3935.0,6255.0,11900.0,10790.0,2620.0,27045.0,4625.0,27180.0
2019-10-11,102190.0,6975.0,3910.0,6315.0,12065.0,10750.0,2645.0,27235.0,4685.0,27380.0
2019-10-14,102190.0,6900.0,3915.0,6360.0,12320.0,10675.0,2700.0,27515.0,4785.0,27620.0
2019-10-15,102195.0,6895.0,3910.0,6320.0,12340.0,10685.0,2690.0,27550.0,4805.0,27650.0
2019-10-16,102205.0,6855.0,3830.0,6355.0,12485.0,10605.0,2720.0,27705.0,4855.0,27805.0
2019-10-17,102210.0,6880.0,3865.0,6350.0,12400.0,10695.0,2690.0,27615.0,4820.0,27680.0
2019-10-18,102215.0,6945.0,3890.0,6325.0,12160.0,10680.0,2700.0,27340.0,4735.0,27460.0
2019-10-21,102225.0,6910.0,3935.0,6365.0,12285.0,10690.0,2685.0,27495.0,4780.0,27590.0
2019-10-22,102220.0,6810.0,3900.0,6415.0,12625.0,10640.0,2715.0,27860.0,4900.0,27950.0
2019-10-23,102225.0,6855.0,3895.0,6435.0,12470.0,10675.0,2665.0,27690.0,4850.0,27805.0
2019-10-24,102225.0,6840.0,3895.0,6435.0,12540.0,10690.0,2670.0,27765.0,4885.0,27865.0
2019-10-25,102220.0,6835.0,3990.0,6465.0,12555.0,10785.0,2660.0,27790.0,4885.0,27900.0
2019-10-28,102210.0,6810.0,4000.0,6525.0,12635.0,10775.0,2670.0,27895.0,4915.0,28000.0
2019-10-29,102205.0,6825.0,3945.0,6510.0,12590.0,10675.0,2655.0,27835.0,4910.0,27950.0
2019-10-30,102215.0,6880.0,3950.0,6470.0,12390.0,10655.0,2670.0,27555.0,4820.0,27745.0
2019-10-31,102235.0,6860.0,3980.0,6460.0,12470.0,10730.0,2665.0,27660.0,4860.0,27845.0
