Date,Ajax,Juventus,"Celtic,PLC","Roma,asr",Besiktas,Fenerbahce,Borussia dotmund,Manchester United,"Lazio,ssl"
2014-11-03,11234.0,263.0,89754.0,662.0,2817.0,40063.0,4586.0,14892.0,595.0
2014-11-04,11234.0,259.0,89754.0,657.0,2651.0,38279.0,4628.0,14972.0,596.0
2014-11-05,11353.0,261.0,89754.0,663.0,2758.0,38814.0,4695.0,15180.0,594.0
2014-11-06,11094.0,261.0,89754.0,657.0,2817.0,39706.0,4623.0,15059.0,600.0
2014-11-07,11294.0,260.0,89754.0,634.0,2770.0,39468.0,4630.0,15318.0,592.0
2014-11-10,11056.0,262.0,89754.0,634.0,2806.0,39646.0,4598.0,15340.0,592.0
2014-11-11,11122.0,261.0,89754.0,635.0,2782.0,39468.0,4539.0,15825.0,579.0
2014-11-12,10996.0,262.0,89754.0,632.0,2794.0,39587.0,4539.0,15111.0,581.0
2014-11-13,10996.0,266.0,89754.0,628.0,2794.0,39706.0,4652.0,15219.0,585.0
2014-11-14,10996.0,272.0,89754.0,606.0,2794.0,39825.0,4646.0,15443.0,579.0
2014-11-17,11068.0,273.0,89754.0,607.0,2770.0,39290.0,4638.0,14928.0,579.0
2014-11-18,10848.0,274.0,89754.0,606.0,2948.0,39765.0,4559.0,16549.0,578.0
2014-11-19,10848.0,273.0,89754.0,594.0,2901.0,39884.0,4596.0,15925.0,581.0
2014-11-20,10870.0,273.0,89754.0,593.0,2901.0,40181.0,4544.0,16176.0,594.0
2014-11-21,10854.0,274.0,89754.0,596.0,2806.0,40598.0,4630.0,16014.0,599.0
2014-11-24,10771.0,280.0,89754.0,654.0,2782.0,40895.0,4608.0,16225.0,612.0
2014-11-25,10961.0,279.0,89754.0,630.0,2794.0,40954.0,4578.0,16180.0,608.0
2014-11-26,11056.0,278.0,89754.0,621.0,2794.0,41667.0,4601.0,16109.0,600.0
2014-11-27,10996.0,276.0,89754.0,626.0,2794.0,41965.0,4620.0,15887.0,612.0
2014-11-28,10889.0,276.0,89754.0,613.0,2794.0,42202.0,4541.0,16447.0,611.0
2014-12-01,10996.0,275.0,89160.0,617.0,2782.0,42024.0,4697.0,16440.0,606.0
2014-12-02,10878.0,273.0,89160.0,609.0,2758.0,40716.0,4623.0,16382.0,602.0
2014-12-03,10878.0,272.0,89160.0,611.0,2746.0,40776.0,4592.0,16239.0,607.0
2014-12-04,10878.0,274.0,89160.0,621.0,2722.0,40598.0,4645.0,16426.0,603.0
2014-12-05,10878.0,273.0,89160.0,622.0,2758.0,41251.0,4774.0,16405.0,605.0
2014-12-08,11115.0,274.0,89160.0,625.0,2746.0,41251.0,4793.0,16379.0,596.0
2014-12-09,10818.0,273.0,89160.0,629.0,2758.0,41370.0,4868.0,16483.0,597.0
2014-12-10,10818.0,273.0,89160.0,636.0,2782.0,41370.0,4938.0,16417.0,597.0
2014-12-11,10735.0,276.0,89160.0,654.0,2770.0,41132.0,4468.0,16691.0,597.0
2014-12-12,10747.0,277.0,89160.0,649.0,2758.0,41370.0,4516.0,16542.0,596.0
2014-12-15,10735.0,278.0,89160.0,644.0,2746.0,41014.0,4725.0,16697.0,594.0
2014-12-16,10794.0,279.0,89160.0,642.0,2746.0,40835.0,4836.0,16646.0,597.0
2014-12-17,10723.0,279.0,89160.0,651.0,2734.0,40598.0,4843.0,17452.0,613.0
2014-12-18,10818.0,279.0,89160.0,642.0,2758.0,40776.0,4866.0,17643.0,606.0
2014-12-19,10830.0,283.0,89160.0,631.0,2782.0,43035.0,4981.0,17667.0,606.0
2014-12-22,10878.0,287.0,89160.0,630.0,2746.0,44104.0,4992.0,17460.0,606.0
2014-12-23,10818.0,285.0,89160.0,626.0,2770.0,47790.0,4944.0,17578.0,601.0
2014-12-24,11103.0,285.0,89160.0,635.0,2782.0,47255.0,4973.0,17263.0,621.0
2014-12-26,11163.0,284.0,89160.0,641.0,2794.0,46839.0,4937.0,17183.0,626.0
2014-12-29,11232.0,283.0,89160.0,651.0,2853.0,44402.0,4944.0,17411.0,629.0
2014-12-30,11175.0,284.0,89160.0,637.0,2770.0,42618.0,4919.0,16741.0,619.0
2015-01-02,11115.0,285.0,89160.0,630.0,2758.0,43094.0,4950.0,16667.0,622.0
2015-01-05,11175.0,284.0,89160.0,641.0,2770.0,44045.0,4888.0,16715.0,615.0
2015-01-06,11231.0,284.0,89160.0,636.0,2770.0,45472.0,4850.0,16564.0,615.0
2015-01-07,11175.0,286.0,89160.0,630.0,2829.0,48265.0,4856.0,16535.0,638.0
2015-01-08,11115.0,284.0,89160.0,626.0,2960.0,51832.0,4979.0,16596.0,638.0
2015-01-09,11174.0,286.0,89160.0,625.0,2877.0,50524.0,4987.0,16575.0,652.0
2015-01-12,11175.0,285.0,89160.0,629.0,2853.0,51237.0,4930.0,16615.0,651.0
2015-01-13,10937.0,288.0,89160.0,626.0,2865.0,54923.0,4930.0,16671.0,654.0
2015-01-14,10996.0,302.0,89160.0,634.0,2865.0,57776.0,4922.0,16592.0,701.0
2015-01-15,10889.0,296.0,89160.0,618.0,2877.0,53199.0,4868.0,16794.0,767.0
2015-01-16,10996.0,292.0,89160.0,618.0,2877.0,55279.0,4811.0,16866.0,724.0
2015-01-19,11232.0,293.0,89160.0,618.0,2877.0,56646.0,4771.0,16913.0,725.0
2015-01-20,10901.0,294.0,89160.0,610.0,2960.0,55041.0,4728.0,17056.0,767.0
2015-01-21,10937.0,301.0,89160.0,606.0,2877.0,54863.0,4755.0,17278.0,739.0
2015-01-22,10949.0,313.0,89160.0,613.0,2865.0,55636.0,4722.0,16977.0,746.0
2015-01-23,10937.0,305.0,89160.0,615.0,2794.0,53793.0,4614.0,17018.0,741.0
2015-01-26,11294.0,308.0,89160.0,609.0,2806.0,53555.0,4705.0,16970.0,737.0
2015-01-27,10973.0,305.0,89160.0,610.0,2841.0,54209.0,4412.0,16832.0,736.0
2015-01-28,10973.0,311.0,89160.0,617.0,2841.0,54566.0,4350.0,17214.0,758.0
2015-01-29,11056.0,309.0,89160.0,615.0,2782.0,52248.0,4312.0,16691.0,786.0
2015-01-30,11353.0,310.0,89160.0,618.0,2794.0,51178.0,4381.0,16747.0,826.0
2015-02-02,10938.0,322.0,89160.0,615.0,2877.0,50940.0,4338.0,16968.0,833.0
2015-02-03,10938.0,332.0,89160.0,621.0,2806.0,51594.0,4243.0,16953.0,909.0
2015-02-04,10938.0,338.0,90349.0,623.0,2877.0,49692.0,4251.0,16921.0,870.0
2015-02-05,10973.0,350.0,90349.0,624.0,3067.0,49692.0,4254.0,17563.0,924.0
2015-02-06,10937.0,386.0,90349.0,630.0,3020.0,50108.0,4226.0,17500.0,999.0
2015-02-09,10937.0,400.0,90349.0,641.0,3103.0,51475.0,4244.0,17089.0,1051.0
2015-02-10,10760.0,402.0,90349.0,654.0,2877.0,53020.0,4309.0,16974.0,1015.0
2015-02-11,10772.0,391.0,90349.0,675.0,2829.0,51178.0,4375.0,16905.0,999.0
2015-02-12,10854.0,361.0,90349.0,643.0,2782.0,49811.0,4385.0,16972.0,1014.0
2015-02-13,10782.0,369.0,90349.0,654.0,2758.0,49395.0,4268.0,16981.0,974.0
2015-02-16,10955.0,389.0,90349.0,634.0,2722.0,48384.0,4284.0,17049.0,998.0
2015-02-17,10771.0,386.0,90349.0,634.0,2710.0,46482.0,4278.0,17125.0,1000.0
2015-02-23,10771.0,382.0,90349.0,637.0,2746.0,45174.0,4238.0,18456.0,1005.0
2015-02-24,10788.0,377.0,90349.0,629.0,2722.0,42262.0,4265.0,17496.0,1041.0
2015-02-25,10996.0,368.0,90349.0,624.0,2746.0,43629.0,4280.0,17399.0,1069.0
2015-02-26,10925.0,370.0,90349.0,629.0,2746.0,43688.0,4214.0,17240.0,1054.0
2015-02-27,10782.0,363.0,90349.0,622.0,2770.0,43629.0,4217.0,17992.0,1049.0
2015-03-02,11024.0,367.0,90349.0,624.0,2722.0,42856.0,4256.0,17063.0,1051.0
2015-03-03,11175.0,361.0,90349.0,623.0,2663.0,43094.0,4206.0,17030.0,994.0
2015-03-04,11172.0,368.0,90349.0,631.0,2675.0,43153.0,4061.0,17063.0,925.0
2015-03-05,10818.0,364.0,90349.0,621.0,2687.0,44639.0,4162.0,16943.0,868.0
2015-03-06,10771.0,349.0,90349.0,619.0,2687.0,44580.0,4205.0,16831.0,832.0
2015-03-09,10759.0,340.0,90349.0,618.0,2699.0,47611.0,4205.0,17293.0,871.0
2015-03-10,10818.0,350.0,90349.0,623.0,2699.0,48146.0,4219.0,16460.0,888.0
2015-03-11,11175.0,355.0,90349.0,617.0,2675.0,46779.0,4066.0,16573.0,831.0
2015-03-12,10818.0,349.0,90349.0,612.0,2675.0,48206.0,4157.0,16810.0,820.0
2015-03-13,10818.0,348.0,90349.0,625.0,2699.0,46482.0,4084.0,16140.0,838.0
2015-03-16,11151.0,359.0,90349.0,649.0,2734.0,49216.0,4081.0,15729.0,827.0
2015-03-17,10937.0,352.0,90349.0,651.0,2699.0,48265.0,4125.0,15494.0,798.0
2015-03-18,10937.0,354.0,90349.0,637.0,2699.0,48265.0,4162.0,16335.0,825.0
2015-03-19,10759.0,357.0,90349.0,638.0,2710.0,49157.0,4160.0,15790.0,835.0
2015-03-20,11114.0,360.0,90349.0,653.0,2794.0,47671.0,4156.0,16734.0,847.0
2015-03-23,10996.0,354.0,90349.0,637.0,2746.0,47671.0,4168.0,15992.0,832.0
2015-03-24,10759.0,348.0,90349.0,631.0,2722.0,47968.0,4166.0,15825.0,861.0
2015-03-25,10771.0,349.0,90349.0,660.0,2710.0,48622.0,4161.0,16266.0,933.0
2015-03-26,10759.0,345.0,90349.0,663.0,2782.0,46958.0,4143.0,16842.0,838.0
2015-03-27,10996.0,344.0,90349.0,656.0,2734.0,45531.0,4187.0,17842.0,833.0
2015-03-30,10996.0,349.0,90349.0,648.0,2734.0,44461.0,4156.0,17330.0,829.0
2015-03-31,10996.0,358.0,90349.0,632.0,2746.0,45353.0,4255.0,17242.0,832.0
2015-04-01,10818.0,355.0,90349.0,634.0,2770.0,44877.0,4378.0,17211.0,838.0
2015-04-02,10818.0,357.0,90349.0,632.0,2699.0,48028.0,4320.0,17405.0,827.0
2015-04-03,10937.0,358.0,90349.0,632.0,2687.0,48622.0,4343.0,17737.0,814.0
2015-04-06,10818.0,356.0,90349.0,624.0,2663.0,47671.0,4359.0,17995.0,801.0
2015-04-07,10818.0,351.0,90349.0,625.0,2794.0,44164.0,4264.0,17976.0,766.0
2015-04-08,10818.0,341.0,90349.0,632.0,2675.0,45590.0,4157.0,18793.0,754.0
2015-04-09,10771.0,329.0,90349.0,624.0,2663.0,47374.0,4168.0,17995.0,749.0
2015-04-10,10878.0,323.0,90349.0,626.0,2580.0,55755.0,4174.0,17434.0,744.0
2015-04-13,10771.0,333.0,90349.0,619.0,2496.0,51891.0,4195.0,18138.0,737.0
2015-04-14,10818.0,326.0,90349.0,623.0,2437.0,47433.0,4141.0,17512.0,726.0
2015-04-15,10818.0,327.0,90349.0,628.0,2342.0,42381.0,4198.0,17560.0,732.0
2015-04-16,10949.0,320.0,90349.0,613.0,2318.0,41430.0,4099.0,16983.0,712.0
2015-04-17,10996.0,321.0,90349.0,619.0,2294.0,41846.0,4369.0,16967.0,704.0
2015-04-20,10996.0,315.0,90349.0,618.0,2271.0,40598.0,4192.0,16956.0,700.0
2015-04-21,11258.0,324.0,90349.0,618.0,2271.0,40598.0,4139.0,17795.0,690.0
2015-04-22,10761.0,326.0,90349.0,622.0,2223.0,38695.0,4124.0,16860.0,
2015-04-23,10772.0,333.0,90349.0,630.0,2187.0,38636.0,3963.0,16738.0,725.0
2015-04-24,10761.0,335.0,90349.0,626.0,2223.0,38933.0,3941.0,16760.0,736.0
2015-04-27,10762.0,333.0,90349.0,622.0,2199.0,39468.0,3839.0,17428.0,716.0
2015-04-28,10818.0,331.0,90349.0,619.0,2199.0,39528.0,3914.0,18045.0,709.0
2015-04-29,11056.0,312.0,89754.0,618.0,2045.0,36556.0,3905.0,18224.0,676.0
2015-04-30,10762.0,318.0,89160.0,618.0,2080.0,37804.0,4002.0,18289.0,678.0
2015-05-04,10759.0,330.0,89754.0,618.0,2211.0,39765.0,4048.0,18777.0,697.0
2015-05-06,10759.0,323.0,89754.0,617.0,2282.0,40300.0,4066.0,18820.0,689.0
2015-05-07,10771.0,323.0,89754.0,615.0,2235.0,39944.0,4078.0,19496.0,681.0
2015-05-08,11056.0,317.0,89754.0,610.0,2235.0,42500.0,4024.0,19256.0,666.0
2015-05-11,10784.0,306.0,89754.0,617.0,2223.0,41251.0,4006.0,19049.0,654.0
2015-05-12,10771.0,308.0,89754.0,606.0,2187.0,41073.0,4054.0,18621.0,656.0
2015-05-13,10759.0,317.0,89754.0,612.0,2199.0,41667.0,4045.0,19012.0,684.0
2015-05-14,10759.0,322.0,89754.0,609.0,2199.0,41846.0,4055.0,18840.0,678.0
2015-05-15,10937.0,329.0,89754.0,624.0,2199.0,42262.0,4068.0,18712.0,735.0
2015-05-18,11163.0,326.0,89754.0,618.0,2199.0,42262.0,3982.0,18637.0,727.0
2015-05-19,10723.0,333.0,89754.0,618.0,2223.0,43807.0,4037.0,18606.0,720.0
2015-05-20,10723.0,344.0,89754.0,626.0,2247.0,44521.0,4105.0,17934.0,747.0
2015-05-21,10723.0,350.0,89754.0,648.0,2282.0,47076.0,4251.0,18096.0,753.0
2015-05-22,11056.0,352.0,89754.0,676.0,2235.0,44818.0,4255.0,18279.0,736.0
2015-05-26,11115.0,352.0,89754.0,690.0,2259.0,47493.0,4305.0,19237.0,731.0
2015-05-27,10771.0,352.0,89754.0,678.0,2235.0,46779.0,4290.0,18734.0,734.0
2015-05-28,10818.0,350.0,89754.0,670.0,2259.0,47195.0,4339.0,19955.0,737.0
2015-05-29,11056.0,349.0,89754.0,656.0,2259.0,48146.0,4445.0,19461.0,739.0
2015-06-01,10832.0,340.0,89754.0,675.0,2294.0,49811.0,4481.0,19395.0,729.0
2015-06-02,10834.0,341.0,89754.0,678.0,2271.0,47671.0,4494.0,19627.0,736.0
2015-06-03,11056.0,345.0,89754.0,673.0,2247.0,48028.0,4494.0,18807.0,736.0
2015-06-04,10848.0,342.0,89754.0,675.0,2271.0,48741.0,4506.0,18963.0,736.0
2015-06-05,10854.0,341.0,89754.0,672.0,2271.0,48206.0,4563.0,18573.0,736.0
2015-06-08,10889.0,341.0,89754.0,679.0,2378.0,49632.0,4626.0,18846.0,759.0
2015-06-09,11175.0,340.0,89754.0,682.0,2425.0,50048.0,4695.0,18453.0,781.0
2015-06-10,11080.0,342.0,89754.0,687.0,2496.0,50524.0,4897.0,18184.0,816.0
2015-06-11,11080.0,339.0,89754.0,687.0,2496.0,50048.0,4855.0,18846.0,782.0
2015-06-12,11068.0,337.0,89754.0,672.0,2532.0,48800.0,4897.0,19218.0,773.0
2015-06-15,11103.0,337.0,89754.0,710.0,2508.0,48919.0,4760.0,19518.0,775.0
2015-06-16,11175.0,337.0,89754.0,760.0,2496.0,49870.0,4768.0,19519.0,785.0
2015-06-17,11353.0,329.0,89754.0,758.0,2294.0,46660.0,4828.0,19708.0,798.0
2015-06-18,10760.0,331.0,89754.0,762.0,2378.0,48979.0,4804.0,20145.0,792.0
2015-06-19,10937.0,332.0,89754.0,755.0,2425.0,51297.0,4841.0,19347.0,791.0
2015-06-22,10878.0,330.0,89754.0,785.0,2437.0,50643.0,4773.0,19433.0,813.0
2015-06-23,10937.0,333.0,90943.0,792.0,2496.0,48860.0,4786.0,19631.0,807.0
2015-06-24,10878.0,329.0,90943.0,785.0,2437.0,48265.0,4577.0,19228.0,802.0
2015-06-25,10937.0,321.0,90943.0,780.0,2449.0,49454.0,4783.0,19229.0,775.0
2015-06-26,10937.0,321.0,90943.0,767.0,2413.0,49573.0,4769.0,19536.0,773.0
2015-06-29,10772.0,298.0,90943.0,690.0,2413.0,49276.0,4884.0,20418.0,791.0
2015-06-30,10771.0,306.0,90943.0,717.0,2413.0,49097.0,4803.0,19342.0,798.0
2015-07-01,10776.0,303.0,90943.0,695.0,2413.0,47968.0,4815.0,19162.0,801.0
2015-07-02,10937.0,310.0,90943.0,712.0,2378.0,47671.0,4840.0,19002.0,735.0
2015-07-03,10769.0,308.0,90943.0,700.0,2318.0,45590.0,4628.0,18718.0,713.0
2015-07-06,10771.0,302.0,90943.0,736.0,2366.0,46601.0,4714.0,19148.0,682.0
2015-07-07,10699.0,299.0,90943.0,723.0,2294.0,44877.0,4837.0,17900.0,672.0
2015-07-08,10580.0,295.0,90943.0,714.0,2306.0,45590.0,4844.0,18960.0,666.0
2015-07-09,10640.0,296.0,90943.0,713.0,2330.0,46720.0,4911.0,18045.0,681.0
2015-07-10,10640.0,294.0,90943.0,717.0,2366.0,46363.0,4954.0,18556.0,672.0
2015-07-13,10580.0,310.0,90943.0,711.0,2449.0,46660.0,4960.0,18694.0,684.0
2015-07-14,10580.0,313.0,90943.0,728.0,2437.0,47314.0,5005.0,18014.0,680.0
2015-07-15,11055.0,311.0,90943.0,732.0,2449.0,46958.0,4907.0,17874.0,680.0
2015-07-16,10876.0,309.0,90943.0,743.0,2425.0,45888.0,4838.0,18291.0,685.0
2015-07-17,10686.0,310.0,90943.0,742.0,2306.0,44223.0,4748.0,19656.0,679.0
2015-07-20,10685.0,304.0,90943.0,724.0,2342.0,45472.0,4692.0,18535.0,681.0
2015-07-21,10344.0,299.0,90943.0,725.0,2330.0,46363.0,4740.0,18303.0,667.0
2015-07-22,10278.0,304.0,90943.0,717.0,2366.0,46779.0,4735.0,19758.0,672.0
2015-07-23,10580.0,302.0,90943.0,735.0,2342.0,45888.0,4742.0,18255.0,674.0
2015-07-24,10284.0,304.0,90943.0,731.0,2413.0,46007.0,4680.0,19079.0,666.0
2015-07-27,10685.0,306.0,90943.0,710.0,2354.0,45234.0,4840.0,18036.0,642.0
2015-07-28,10283.0,297.0,90943.0,690.0,2366.0,45234.0,4895.0,18285.0,635.0
2015-07-29,10283.0,298.0,90943.0,680.0,2366.0,45056.0,4878.0,18662.0,630.0
2015-07-30,10343.0,290.0,90943.0,644.0,2354.0,44877.0,4878.0,18881.0,631.0
2015-07-31,11056.0,298.0,90943.0,692.0,2318.0,44223.0,4862.0,18287.0,638.0
2015-08-03,10344.0,294.0,90943.0,681.0,2318.0,44402.0,4891.0,18405.0,643.0
2015-08-04,10463.0,293.0,90943.0,682.0,2306.0,44402.0,4791.0,18829.0,654.0
2015-08-05,10409.0,291.0,90349.0,673.0,2318.0,44758.0,4881.0,18473.0,663.0
2015-08-06,10404.0,291.0,90349.0,661.0,2354.0,44937.0,4696.0,18953.0,670.0
2015-08-07,10404.0,295.0,90349.0,662.0,2354.0,44699.0,4788.0,18524.0,682.0
2015-08-10,10463.0,298.0,90349.0,672.0,2354.0,45293.0,4696.0,18266.0,679.0
2015-08-11,10463.0,293.0,90349.0,670.0,2378.0,46244.0,4840.0,17830.0,679.0
2015-08-12,10818.0,294.0,90349.0,668.0,2401.0,45947.0,4850.0,18015.0,681.0
2015-08-13,10699.0,297.0,90349.0,670.0,2378.0,45174.0,4743.0,17874.0,678.0
2015-08-17,10815.0,298.0,90349.0,667.0,2413.0,45590.0,4708.0,17964.0,676.0
2015-08-18,10711.0,304.0,90349.0,670.0,2389.0,46363.0,4674.0,17921.0,684.0
2015-08-19,10397.0,304.0,90349.0,668.0,2401.0,46185.0,4733.0,18267.0,678.0
2015-08-20,10391.0,304.0,90349.0,667.0,2413.0,45709.0,4754.0,18220.0,672.0
2015-08-21,10390.0,305.0,90349.0,675.0,2401.0,45650.0,4691.0,18027.0,666.0
2015-08-24,10390.0,309.0,90349.0,681.0,2401.0,45472.0,4691.0,18986.0,678.0
2015-08-25,10283.0,311.0,90349.0,676.0,2425.0,45353.0,4743.0,18758.0,676.0
2015-08-26,10303.0,312.0,90349.0,688.0,2401.0,46304.0,4648.0,18089.0,657.0
2015-08-27,10698.0,317.0,90349.0,675.0,2437.0,46601.0,4591.0,17926.0,657.0
2015-08-28,10640.0,312.0,89754.0,669.0,2485.0,54566.0,4639.0,17757.0,665.0
2015-08-31,9928.0,316.0,89754.0,685.0,2520.0,53020.0,4657.0,18027.0,666.0
2015-09-01,10106.0,320.0,89754.0,698.0,2508.0,52902.0,4664.0,18142.0,676.0
2015-09-02,10107.0,320.0,89754.0,713.0,2556.0,53734.0,4699.0,18231.0,677.0
2015-09-03,10171.0,319.0,89754.0,731.0,2532.0,53674.0,4679.0,18133.0,681.0
2015-09-04,10189.0,311.0,89754.0,735.0,2496.0,51416.0,4802.0,18154.0,661.0
2015-09-07,10640.0,310.0,89754.0,725.0,2520.0,51534.0,4775.0,18806.0,663.0
2015-09-08,10138.0,313.0,89754.0,707.0,2520.0,50346.0,4762.0,18929.0,662.0
2015-09-09,10271.0,315.0,89754.0,701.0,2532.0,50465.0,4780.0,19999.0,657.0
2015-09-10,10105.0,317.0,89754.0,716.0,2639.0,50702.0,4816.0,19136.0,661.0
2015-09-11,10138.0,316.0,89754.0,703.0,2603.0,50583.0,4818.0,19375.0,665.0
2015-09-14,10224.0,317.0,89754.0,706.0,2639.0,49930.0,4796.0,19254.0,672.0
2015-09-15,10224.0,317.0,89754.0,684.0,2615.0,50108.0,4922.0,19143.0,658.0
2015-09-16,10224.0,320.0,89754.0,684.0,2627.0,49692.0,4851.0,18995.0,655.0
2015-09-17,10224.0,318.0,89754.0,687.0,2639.0,47493.0,4941.0,20230.0,650.0
2015-09-18,10224.0,317.0,89754.0,684.0,2651.0,46066.0,4878.0,19275.0,641.0
2015-09-21,10105.0,313.0,89754.0,680.0,2627.0,45174.0,4904.0,19435.0,640.0
2015-09-22,10105.0,311.0,89754.0,663.0,2568.0,44996.0,4901.0,19580.0,635.0
2015-09-23,10106.0,313.0,89754.0,673.0,2627.0,47195.0,4854.0,19362.0,638.0
2015-09-24,10460.0,312.0,89754.0,670.0,2699.0,47730.0,4767.0,19335.0,638.0
2015-09-25,10127.0,316.0,89457.0,675.0,2806.0,48384.0,4743.0,20804.0,634.0
2015-09-30,9998.0,316.0,89457.0,674.0,2782.0,47909.0,4817.0,20443.0,641.0
2015-10-01,10448.0,320.0,89457.0,672.0,2651.0,47433.0,4744.0,20403.0,640.0
2015-10-02,10448.0,318.0,89457.0,663.0,2687.0,46958.0,4787.0,20384.0,630.0
2015-10-05,10105.0,322.0,89457.0,669.0,2687.0,46185.0,4806.0,20375.0,638.0
2015-10-06,10461.0,319.0,89457.0,663.0,2639.0,46066.0,4722.0,20144.0,633.0
2015-10-07,10580.0,319.0,89457.0,668.0,2651.0,46363.0,4847.0,20075.0,636.0
2015-10-08,10343.0,322.0,89457.0,662.0,2710.0,46720.0,4725.0,20302.0,634.0
2015-10-12,10580.0,323.0,89457.0,663.0,2710.0,46720.0,4709.0,20027.0,626.0
2015-10-13,10699.0,330.0,89457.0,668.0,2770.0,47671.0,4790.0,19645.0,628.0
2015-10-14,10699.0,331.0,89457.0,663.0,2734.0,46423.0,4748.0,20098.0,624.0
2015-10-15,10237.0,332.0,88863.0,659.0,2746.0,46958.0,4765.0,20168.0,622.0
2015-10-16,10283.0,333.0,89457.0,654.0,2758.0,45769.0,4800.0,21522.0,621.0
2015-10-19,10283.0,321.0,89457.0,656.0,2734.0,45769.0,4779.0,20164.0,631.0
2015-10-20,10283.0,319.0,89457.0,672.0,2627.0,43629.0,4783.0,20304.0,606.0
2015-10-21,10295.0,313.0,89457.0,655.0,2699.0,44461.0,4728.0,20268.0,621.0
2015-10-22,10402.0,311.0,89457.0,619.0,2663.0,43629.0,4781.0,19572.0,618.0
2015-10-23,10224.0,303.0,89457.0,594.0,2651.0,44223.0,4788.0,20160.0,597.0
2015-10-26,10110.0,309.0,89457.0,594.0,2568.0,46221.0,4780.0,20031.0,597.0
2015-10-27,10022.0,298.0,89457.0,588.0,2615.0,45816.0,4755.0,19694.0,585.0
2015-10-28,10626.0,304.0,89457.0,606.0,2615.0,45888.0,4733.0,19457.0,585.0
2015-10-29,10565.0,307.0,89457.0,594.0,2592.0,45864.0,4740.0,19400.0,588.0
2015-10-30,10461.0,308.0,87377.0,592.0,2544.0,45531.0,4678.0,19052.0,606.0
2015-11-02,10107.0,308.0,87377.0,592.0,2544.0,44675.0,4721.0,18702.0,592.0
2015-11-03,10022.0,308.0,87377.0,590.0,2508.0,44342.0,4774.0,19118.0,600.0
2015-11-04,10022.0,309.0,87377.0,574.0,2556.0,44509.0,4765.0,19336.0,595.0
2015-11-05,10022.0,312.0,87377.0,579.0,2508.0,43986.0,4760.0,19285.0,603.0
2015-11-06,10105.0,309.0,87377.0,581.0,2413.0,42464.0,4755.0,19174.0,612.0
2015-11-09,10107.0,309.0,86188.0,583.0,2425.0,42155.0,4723.0,19147.0,612.0
2015-11-10,10105.0,311.0,86188.0,583.0,2461.0,42060.0,4723.0,19326.0,618.0
2015-11-11,10121.0,313.0,86188.0,569.0,2449.0,42155.0,4760.0,20328.0,622.0
2015-11-12,10105.0,309.0,86188.0,547.0,2532.0,43153.0,4750.0,19215.0,616.0
2015-11-13,10105.0,309.0,87377.0,547.0,2520.0,42797.0,4791.0,19262.0,610.0
2015-11-16,10022.0,301.0,87377.0,533.0,2532.0,43391.0,4733.0,19476.0,606.0
2015-11-17,10022.0,298.0,87377.0,554.0,2615.0,43272.0,4788.0,18725.0,609.0
2015-11-18,9986.0,301.0,87377.0,587.0,2627.0,43843.0,4818.0,18779.0,599.0
2015-11-19,10117.0,296.0,87377.0,575.0,2615.0,43772.0,4794.0,18766.0,606.0
2015-11-20,10104.0,292.0,87377.0,587.0,2592.0,43867.0,4788.0,18117.0,606.0
2015-11-23,9998.0,290.0,87377.0,542.0,2651.0,46221.0,4740.0,17053.0,597.0
2015-11-24,9898.0,288.0,87377.0,537.0,2592.0,44461.0,4817.0,17144.0,596.0
2015-11-25,9768.0,275.0,87377.0,481.0,2580.0,44295.0,4849.0,17167.0,541.0
2015-11-26,9748.0,288.0,87377.0,487.0,2568.0,44223.0,4755.0,16792.0,535.0
2015-11-27,9749.0,299.0,87377.0,495.0,2556.0,44580.0,4520.0,16361.0,571.0
2015-11-30,9808.0,299.0,87377.0,486.0,2687.0,45317.0,4269.0,16548.0,575.0
2015-12-01,9760.0,300.0,87377.0,497.0,2710.0,45270.0,4541.0,16172.0,568.0
2015-12-02,9808.0,302.0,87377.0,497.0,2794.0,45198.0,4364.0,16307.0,572.0
2015-12-03,10105.0,296.0,87377.0,491.0,2734.0,45174.0,4501.0,17088.0,579.0
2015-12-04,9867.0,301.0,87377.0,505.0,2746.0,45293.0,4571.0,16622.0,553.0
2015-12-07,10341.0,308.0,87377.0,509.0,2936.0,46173.0,4635.0,17966.0,547.0
2015-12-08,9867.0,308.0,87377.0,489.0,2996.0,46482.0,4611.0,16672.0,547.0
2015-12-09,9868.0,299.0,87377.0,487.0,3186.0,46767.0,4629.0,16633.0,535.0
2015-12-10,9986.0,300.0,87377.0,473.0,3210.0,47814.0,4648.0,16401.0,529.0
2015-12-11,9867.0,295.0,87377.0,487.0,3115.0,48028.0,4649.0,16566.0,499.0
2015-12-14,9867.0,279.0,87377.0,473.0,3222.0,48384.0,4672.0,16756.0,471.0
2015-12-15,9761.0,275.0,87377.0,449.0,3115.0,46411.0,4577.0,17122.0,470.0
2015-12-16,9784.0,283.0,87377.0,455.0,3055.0,45484.0,4596.0,16151.0,488.0
2015-12-17,10271.0,277.0,87377.0,440.0,3138.0,46958.0,4519.0,15746.0,486.0
2015-12-18,9761.0,286.0,87377.0,443.0,3186.0,47481.0,4591.0,15572.0,490.0
2015-12-21,9760.0,295.0,87377.0,456.0,3222.0,47195.0,4375.0,15176.0,498.0
2015-12-22,9973.0,294.0,87377.0,465.0,3352.0,47552.0,4311.0,14570.0,505.0
